,Station_ID,Station_name,Latitude,Longitude,Ville,Pays
384,FR34054,Faverolles,47.170002,1.409444,FAVEROLLES,FR
385,FR33303,Ferney-Voltaire,46.255833,6.112500,FERNEY-VOLTAIRE,FR
386,FR12013,Ferry,43.633892,1.431108,,FR
387,FR23163,Fillé,47.921922,0.151825,SPAY,FR
388,FR01006,Florange,49.320831,6.140000,FLORANGE,FR
389,FR01061,Florange,49.333100,6.114700,FLORANGE,FR
390,FR30021,Fléville,48.621503,6.194922,FLEVILLE-DEVANT-NANCY,FR
391,FR15639,Foch chaussee,45.180000,5.720836,,FR
392,FR15017,Fontaine Les Balmes,45.190439,5.686964,FONTAINE,FR
393,FR22012,Forbach(12),49.186527,6.904500,,FR
394,FR05053,Foret Brotonne,49.406056,0.692389,,FR
395,FR10005,Fort-Mardyck,51.031387,2.315833,,FR
396,FR39016,Fort-Saint-Louis,14.599900,-61.050100,FORT DE FRANCE,FR
397,FR02013,Fos Les Carabins,43.458889,4.934167,FOS-SUR-MER,FR
398,FR02011,Fos sur Mer,43.437500,4.943611,FOS-SUR-MER,FR
399,FR19091,Fougeres DSTE,48.347503,-1.202222,FOUGÈRES,FR
400,FR18003,Foyer Chauny,49.606110,3.220003,,FR
401,FR22004,Freyming-Merlebach,49.146525,6.815419,FREYMING-MERLEBACH,FR
402,FR30027,Frolois,48.565444,6.129578,FROLOIS,FR
403,FR34041,Fulbert,48.444836,1.509281,CHARTRES,FR
404,FR05088,Fécamp,49.750000,0.415900,FECAMP,FR
405,FR33212,GAILLARD,46.193692,6.214859,GAILLARD,FR
406,FR24033,GAP COMMANDERIE,44.555214,6.073056,GAP,FR
407,FR24038,GAP JEAN JAURES,44.548636,6.067300,GAP,FR
408,FR04145,GARCHES,48.846389,2.189444,GARCHES,FR
409,FR03030,GARDANNE,43.453481,5.467106,GARDANNE,FR
410,FR20003,GARIBALDI,45.768100,4.850300,LYON,FR
411,FR08250,GARNOR01,44.097681,4.702150,LAUDUN-L'ARDOISE,FR
412,FR08251,GARNOR02,44.072231,4.718678,SAINT-GENIES-DE-COMOLAS,FR
413,FR08252,GARNOR03,44.053561,4.697364,SAINT-LAURENT-DES-ARBRES,FR
414,FR23230,GASPARD,47.253056,-2.332067,PORNICHET,FR
415,FR12029,GAUDONVILLE,43.883611,0.845000,GAUDONVILLE,FR
416,FR25031,GD COURONNE SERRE,49.361389,1.012233,,FR
417,FR20045,GENAS,45.731825,4.980547,GENAS,FR
418,FR23094,GENERAL DE GAULLE,48.004166,0.201122,,FR
419,FR04002,GENNEVILLIERS,48.929722,2.294722,GENNEVILLIERS,FR
420,FR20017,GERLAND,45.735292,4.829794,LYON,FR
421,FR20038,GIVORS,45.582192,4.773025,,FR
422,FR04024,GONESSE,48.990831,2.444722,GONESSE,FR
423,FR05061,GONFREVILLE L'ORCHER,49.509724,0.231681,,FR
424,FR23142,GOUGEARD,48.004700,0.201700,LE MANS,FR
425,FR31001,GRAND PARC,44.861389,-0.579444,BORDEAUX,FR
426,FR25021,GRAND QUEVILLY,49.414448,1.034175,,FR
427,FR20019,GRANDCLEMENT,45.758361,4.886214,VILLEURBANNE,FR
428,FR23231,GRANITS,47.414547,-1.173133,MÉSANGER,FR
429,FR24015,GRASSE CLAVECIN,43.656944,6.919444,GRASSE,FR
430,FR10014,GRAVELINES GS,50.981667,2.143064,,FR
431,FR03026,GREASQUE,43.433891,5.533895,,FR
432,FR23174,GUEDOU,47.988917,0.195983,LE MANS,FR
433,FR35005,GUERET - Nicolas,46.170000,1.870000,GUÉRET,FR
434,FR23234,GUIBERDERIE,47.375000,0.113800,LONGUÉ-JUMELLES,FR
435,FR23236,GUILOT,47.696400,-0.073600,LA FLECHE,FR
436,FR07007,Gaillard,45.780277,3.082792,,FR
437,FR34013,Gambet,47.905983,1.900361,ORLEANS,FR
438,FR01009,Gandrange,49.271392,6.132500,GANDRANGE,FR
439,FR24019,Gap05,44.519142,6.061664,,FR
440,FR08204,Gard Rhodanien1,43.830703,4.643089,TARASCON,FR
441,FR08209,Gard Rhodanien2,43.942886,4.679686,SAZE,FR
442,FR08614,Gauzy,43.834403,4.374219,NIMES,FR
443,FR25035,Gd Couronne Mairie,49.358214,1.007853,GRAND-COURONNE,FR
444,FR25047,Gd Quevilly mairie,49.409858,1.053736,LE GRAND-QUEVILLY,FR
445,FR0329A,Genevilliers-60 av. de Richelieu-Gennevilliers,48.931114,2.295011,PARIS,FR
446,FR30022,Gerardmer,48.071669,6.872778,GERARDMER,FR
447,FR07006,Gerzat,45.823750,3.142917,GERZAT,FR
448,FR34031,Gibjoncs,47.098083,2.410869,BOURGES,FR
449,FR05501,Gonfreville Pissotière à Madame - reporting 05501,49.497500,0.253100,GONFREVILLE L ORCHER,FR
450,FR05083,Gonfreville l Orcher,49.502731,0.232486,GONFREVILLE-L'ORCHER,FR
451,FR05500,Gonfreville l Orcher Côte Blanche-reporting 05500,49.498900,0.229600,GONFREVILLE L ORCHER,FR
452,FR38017,Grand Coude,-21.294331,55.627928,SAINT-JOSEPH,FR
453,FR10011,Grande-Synthe ANCIEN,51.011082,2.293056,,FR
454,FR10034,Grande-synthe,51.011206,2.293056,GRANDE-SYNTHE,FR
455,FR07002,Gravanches,45.794445,3.142786,,FR
456,FR10015,Gravelines DRIRE,50.980556,2.142509,,FR
457,FR10028,Gravelines PC/Drire,50.981664,2.143056,GRAVELINES,FR
458,FR15046,Grenoble Boulevards,45.180689,5.720056,GRENOBLE,FR
459,FR15006,Grenoble Foch,45.180836,5.721392,,FR
460,FR15043,Grenoble Les Frenes,45.162178,5.735664,GRENOBLE,FR
461,FR15045,Grenoble PeriurbSud,45.057800,5.676700,VIF,FR
462,FR15048,Gresivaudan Periurb,45.279908,5.882389,CROLLES,FR
463,FR05076,Gruchet Le Valasse,49.557136,0.483969,,FR
464,FR05001,Gruchet Le Valasse2,49.558334,0.485578,,FR
465,FR06008,Guesnain Barrand,50.351078,3.145556,,FR
466,FR19009,Guipry,47.813667,-1.878928,,FR
467,FR19007,HALLES,48.107503,-1.679167,RENNES,FR
468,FR18027,HAM,49.743889,3.098069,,FR
469,FR31014,HAMEAU,43.307778,-0.322778,BIZANOS,FR
470,FR20049,HAUT BEAUJOLAIS,45.961411,4.465711,DIEME,FR
471,FR23235,HAUTES BRIVES,48.319200,0.601900,HAUTES BRIVES,FR
472,FR28011,HENIN-BEAUMONT,50.416946,2.964181,,FR
473,FR21004,HEROUVILLE,49.200001,0.319192,,FR
474,FR12034,HOPITAL CASTRES,43.601389,2.241111,CASTRES,FR
475,FR03069,HYERES,43.119719,6.131800,HYÈRES,FR
476,FR16509,Haguenau 2,48.815800,7.796700,HAGUENAU,FR
477,FR11026,Halluin stade,50.775481,3.127047,HALLUIN,FR
478,FR05070,Harfleur Ecole Coty,49.505000,0.201694,HARFLEUR,FR
479,FR28010,Harnes Serres,50.449456,2.900000,HARNES,FR
480,FR11036,Haubourdin Pompiers,50.611942,2.979178,,FR
481,FR06012,Haumont Ronsard,50.278889,3.977508,,FR
482,FR36018,Haut Buech,44.672886,5.711119,,FR
483,FR08025,Haut-Languedoc,43.594781,2.802367,FRAISSE-SUR-AGOUT,FR
484,FR1537A,Haut-Languedoc,43.989445,3.470836,,FR
485,FR16032,Hautes Vosges,48.217499,7.196755,,FR
486,FR01005,Hayange,49.324722,6.076108,HAYANGE,FR
487,FR30032,Heming,48.694725,6.965275,HÉMING,FR
488,FR28030,Henin Cimetiere,50.422863,2.961945,,FR
489,FR32003,Hilaire Chardonnet,46.803333,4.865292,,FR
490,FR18040,Hirson,49.920667,4.090556,HIRSON,FR
491,FR18054,Hirson site 2,49.920556,4.090556,HIRSON,FR
492,FR16061,Hombourg,47.759724,7.507228,,FR
493,FR05040,Honfleur Sce Tech.,49.415108,0.243700,HONFLEUR,FR
494,FR18004,Hopital CHAUNY,49.626389,3.236670,,FR
495,FR30016,Hotel Districal,48.685856,6.175111,NANCY,FR
496,FR21019,IFS Caen sud,49.151667,-0.352778,IFS,FR
497,FR26006,INFOP CCI,47.289444,5.023339,,FR
498,FR31027,IRATY,43.033611,-1.035278,LARRAU,FR
499,FR20035,IRIGNY,45.678059,4.825564,,FR
500,FR04001,ISSY-LES-MOULINEAUX,48.822500,2.269200,ISSY-LES-MOULINEAUX,FR
501,FR04146,IVRY-SUR-SEINE,48.817500,2.395000,IVRY-SUR-SEINE,FR
502,FR01023,Illange-Moselle,49.327942,6.175694,ILLANGE,FR
503,FR07038,Issoire Associations,45.544531,3.248278,ISSOIRE,FR
504,FR07019,Issoire Centre,45.544724,3.248903,,FR
505,FR02012,Istres,43.509444,4.982778,ISTRES,FR
506,FR23076,JARDIN BOTANIQUE,47.220554,-1.544456,,FR
507,FR23092,JARDIN PREFECTURE,48.001294,0.200950,LE MANS,FR
508,FR23129,JEAN PERRIN,47.181667,-1.558619,,FR
509,FR23225,JULES AUFFRET,47.320419,-2.191994,TRIGNAC,FR
510,FR23075,JULES VERNE,47.315728,-2.190764,TRIGNAC,FR
511,FR34023,Jardin Botanique,47.388615,0.666947,,FR
512,FR07009,Jardin Lecoq,45.772167,3.087500,CLERMONT-FERRAND,FR
513,FR14012,Jean d Aulan,49.224167,4.020556,REIMS,FR
514,FR22003,Jeanne d'Arc,49.151669,6.765014,,FR
515,FR30033,Jonville en Woevre,49.065831,5.785556,JONVILLE-EN-WOEVRE,FR
516,FR34024,Joué lès Tours,47.344500,0.653322,JOUE-LES-TOURS,FR
517,FR22011,L Hôpital - Mairie,49.158414,6.731664,L' HOPITAL,FR
518,FR11031,LA BASSEE/CENTRE,50.536667,2.846678,,FR
519,FR23107,LA CHAUVINIERE,47.252778,-1.573333,NANTES,FR
520,FR03046,LA CIOTAT,43.182494,5.599722,LA CIOTAT,FR
521,FR04150,LA DEFENSE,48.891389,2.240556,PUTEAUX,FR
522,FR18005,LA FERE,49.662224,3.368631,,FR
523,FR23003,LA MEGRETAIS,47.322825,-2.039853,DONGES,FR
524,FR20015,LA MOUCHE,45.719166,4.843620,,FR
525,FR35012,LA NOUAILLE - MERA,45.809997,2.060000,LA NOUAILLE,FR
526,FR23096,LA POSTE,47.487221,0.526953,,FR
527,FR23117,LA ROE,47.473888,-0.553336,,FR
528,FR03065,LA SEYNE-SUR-MER,43.101944,5.881680,,FR
529,FR23052,LA TAILLEE,47.318611,-2.008620,,FR
530,FR29439,LA TALAUDIERE,45.481778,4.429667,LA TALAUDIÈRE,FR
531,FR23124,LA TARDIERE,46.656683,-0.743681,LA TARDIÈRE,FR
532,FR14031,LA TOUR,48.301667,4.076944,TROYES,FR
533,FR03064,LA VALETTE/LA GARDE,43.132206,5.992206,LA VALETTE-DU-VAR,FR
534,FR31021,LABASTIDE CEZERACQ,43.376111,-0.536944,LABASTIDE-CÉZÉRACQ,FR
535,FR23122,LABO HYGIENE,47.286945,-1.550842,,FR
536,FR1202A,LABO HYGIENE1,47.286945,-1.550842,,FR
537,FR1203A,LABO HYGIENE2,47.204166,-1.549736,,FR
538,FR23126,LAC DE MAINE,47.454166,-0.595567,,FR
539,FR31020,LACQ,43.410556,-0.616944,LACQ,FR
540,FR23103,LAENNEC,46.662781,-1.435858,,FR
541,FR23184,LAFAYETTE,46.671112,-1.429444,,FR
542,FR31022,LAGOR,43.409722,-0.671667,MONT,FR
543,FR03012,LE CANET,43.323334,5.367789,,FR
544,FR03084,LE PONTET,43.960158,4.857208,LE PONTET,FR
545,FR31008,LE TEMPLE,44.865556,-0.939444,LE TEMPLE,FR
546,FR31030,LEOGNAN,44.722500,-0.576111,LÉOGNAN,FR
547,FR23110,LEON BLU,47.264117,-2.249858,SAINT-NAZAIRE,FR
548,FR20039,LES ORLETS,45.548611,4.805003,,FR
549,FR03019,LES PENNES MIRABEAU,43.409461,5.320219,LES PENNES-MIRABEAU,FR
550,FR04049,LES ULIS,48.679444,2.165556,LES ULIS,FR
551,FR11005,LIBERTE,50.637222,3.052244,,FR
552,FR28013,LILLERS,50.550278,2.488336,,FR
553,FR35010,LIMOGES - Aine,45.833333,1.216803,LIMOGES,FR
554,FR35001,LIMOGES - Madoumier,45.839997,1.220000,LIMOGES,FR
555,FR35003,LIMOGES - Présidial,45.831100,1.256875,LIMOGES,FR
556,FR09014,LIsle dEspagnac,45.662886,0.197500,L' ISLE-D'ESPAGNAC,FR
557,FR04098,LOGNES,48.840278,2.635278,LOGNES,FR
558,FR1532A,LOIRE RURAL,45.513054,4.103891,,FR
559,FR29432,LOIRE RURAL,45.512779,4.104447,,FR
560,FR17013,LONS PERIPHERIE,46.671442,5.567789,,FR
561,FR12042,LOURDES LAPACCA,43.096944,-0.038889,LOURDES,FR
562,FR12045,LOURDES PARADIS,43.094997,-0.051944,LOURDES,FR
563,FR33201,LOVERCHY,45.895278,6.118333,ANNECY,FR
564,FR31009,LUDON MEDOC,44.981667,-0.600561,,FR
565,FR38001,LYC. LISLET GEOFFROY,-20.889892,55.468842,SAINT-DENIS,FR
566,FR1528A,LYON Centre,45.868889,4.853891,,FR
567,FR20062,LYON Centre,45.757733,4.854214,LYON,FR
568,FR20063,LYON_Périph_Est,45.728269,4.896153,BRON,FR
569,FR34025,La Bruyère,47.419339,0.684139,TOURS,FR
570,FR08617,La Calmette,43.925392,4.265814,LA CALMETTE,FR
571,FR05081,La Cerlangue,49.504036,0.411594,LA CERLANGUE,FR
572,FR18001,La Chaussee CHAUNY,49.609444,3.222783,,FR
573,FR21050,La Coulonche MER,48.645000,-0.458333,LA COULONCHE,FR
574,FR09016,La Couronne,45.608822,0.099722,LA COURONNE,FR
575,FR02018,La Fare les Oliviers,43.538331,5.185278,BERRE-L'ETANG,FR
576,FR0005R,La Hague,49.616665,-1.833333,,FR
577,FR33122,La Léchère,45.535833,6.471111,LA LECHERE,FR
578,FR01010,La Maxe,49.164167,6.186392,LA MAXE,FR
579,FR0713A,La Mouche - EDF av. de Surville,45.716667,4.833333,LYON,FR
580,FR09202,La Rochelle centre - rue St-Louis,46.159369,-1.146206,LA ROCHELLE,FR
581,FR03060,La Seyne sur mer 2,43.101592,5.875383,LA SEYNE-SUR-MER,FR
582,FR34012,La Source,47.836617,1.927694,ORLEANS,FR
583,FR09204,La_Rochelle_trafic_3,46.163553,-1.146367,LA ROCHELLE,FR
584,FR34029,La_Source-CNRS,47.837431,1.944611,ORLEANS,FR
585,FR18013,Labo BEAUVAIS,49.437222,2.079733,,FR
586,FR28007,Lacment,50.400280,3.000281,,FR
587,FR39009,Lamentin Bas Mission,14.610700,-61.002600,LE LAMENTIN,FR
588,FR07005,Landais,45.761112,3.111122,,FR
589,FR08711,Lavoisier,43.612499,3.891675,,FR
590,FR15031,Le Casset2,44.998042,6.469494,LE MONÊTIER-LES-BAINS,FR
591,FR32007,Le Creusot Molette,46.802225,4.417500,LE CREUSOT,FR
592,FR23156,Le Grand Phare,46.717556,-2.382058,,FR
593,FR05074,Le Havre Ec. Herriot,49.489631,0.100703,LE HAVRE,FR
594,FR05086,Le Havre Henri Fabre,49.519500,0.113450,LE HAVRE,FR
595,FR05100,Le Havre Lafaurie-descendant,49.499400,0.108361,LE HAVRE,FR
596,FR05089,Le Havre Lafaurie-montant,49.500186,0.110903,LE HAVRE,FR
597,FR05054,Le Havre Les Neiges,49.481086,0.165289,LE HAVRE,FR
598,FR05064,Le Havre Mare Rouge,49.517250,0.111122,,FR
599,FR05078,Le Havre Massillon,49.498300,0.142706,LE HAVRE,FR
600,FR05077,Le Havre Republique,49.499408,0.129069,LE HAVRE,FR
601,FR07012,Le Puy Centre,45.044722,3.882667,LE PUY-EN-VELAY,FR
602,FR07043,Le Puy Coiffier,45.042858,3.888806,LE PUY-EN-VELAY,FR
603,FR07021,Le Puy Fayolle,45.041972,3.885417,LE PUY-EN-VELAY,FR
604,FR15039,Le Rondeau,45.158364,5.703764,ECHIROLLES,FR
605,FR34032,Leblanc,47.082650,2.404492,BOURGES,FR
606,FR28017,Lens Cg.Michelet,50.419445,2.817650,,FR
607,FR28002,Lens Service Tec,50.432164,2.840897,,FR
608,FR28131,Lens Stade J. Moulin,50.436833,2.826889,LENS,FR
609,FR07028,Les Ancizes,45.929333,2.829806,LES ANCIZES-COMPS,FR
610,FR07036,Les Ancizes - Cité des Teaux,45.931700,2.842800,SAINT-GEORGES-DE-MONS,FR
611,FR08714,Les Carmes,42.695800,2.899700,PERPIGNAN,FR
612,FR09015,Les Couronneries,46.586917,0.358583,POITIERS,FR
613,FR08005,Les Cévennes,43.620556,3.843889,MONTPELLIER,FR
614,FR08613,Les Gardies,43.838333,4.308342,,FR
615,FR35903,Les Rivailles - Palais,45.878100,1.330500,LE PALAIS SUR VIENNE,FR
616,FR11033,Lesquin Centre,50.589447,3.117222,LESQUIN,FR
617,FR28006,Lievin Piscine,50.415195,2.800000,,FR
618,FR38014,Ligne Paradis,-21.312894,55.474192,SAINT-PIERRE,FR
619,FR11024,Lille Faidherbe,50.615276,3.083997,,FR
620,FR11025,Lille Fives,50.629444,3.090833,LILLE,FR
621,FR11019,Lille Pasteur,50.629692,3.075872,,FR
622,FR05085,Lillebonne,49.512147,0.539036,LILLEBONNE,FR
623,FR05075,Lillebonne Thiers,49.520832,0.529178,,FR
624,FR21021,Lisieux,49.147225,0.227222,LISIEUX,FR
625,FR11029,Lomme Hugo,50.632431,3.004547,LILLE,FR
626,FR01001,Longlaville-Ecole,49.535003,5.804447,LONGLAVILLE,FR
627,FR17016,Lons-le-Saunier CV,46.671306,5.556806,LONS-LE-SAUNIER,FR
628,FR10013,Loon-Plage,50.995278,2.218889,LOON-PLAGE,FR
629,FR19032,Lorient B. Bissonnet,47.742500,-3.394808,LORIENT,FR
630,FR19021,Lorient CTM,47.752228,-3.375656,LORIENT,FR
631,FR34042,Lucé,48.437969,1.470575,LUCÉ,FR
632,FR08020,Lunel,43.675764,4.088422,LUNEL-VIEL,FR
633,FR30026,Luneville,48.584822,6.483900,LUNEVILLE,FR
634,FR39002,Lycee Schoelcher,14.603056,-61.077500,FORT-DE-FRANCE,FR
635,FR12052,Lycée Dupuy à Tarbes,43.230278,0.062222,TARBES,FR
636,FR39015,Lycée_Bellefontaine,14.666100,-61.151800,BELLEFONTAINE,FR
637,FR20067,Lyon 8ème,45.728274,4.875670,LYON,FR
638,FR14004,MAIRIE REIMS,49.258608,4.031111,REIMS,FR
639,FR1527A,MALO Est,51.051945,2.421114,,FR
640,FR06005,MALRAUX a LAMBRES,50.356388,3.061400,,FR
641,FR24018,MANOSQUE,43.835275,5.785831,MANOSQUE,FR
642,FR04063,MANTES-LA-JOLIE,48.996400,1.703300,MANTES-LA-JOLIE,FR
643,FR31040,MARMANDE,44.508656,0.142503,MARMANDE,FR
644,FR03043,MARSEILLE 5  AVENUES,43.306075,5.395794,MARSEILLE,FR
645,FR03045,MARSEILLE MARGUERITE,43.260228,5.411547,MARSEILLE,FR
646,FR03004,MARSEILLE PLOMBIERES,43.315272,5.387528,MARSEILLE,FR
647,FR03006,MARSEILLE RABATAU,43.276328,5.397667,MARSEILLE,FR
648,FR03014,MARSEILLE ST LOUIS,43.348083,5.360656,MARSEILLE,FR
649,FR03047,MARSEILLE THIERS NOA,43.296953,5.383547,MARSEILLE,FR
650,FR03002,MARSEILLE TIMONE,43.290022,5.400789,MARSEILLE,FR
651,FR03038,MARSEILLE_PRADO,43.282417,5.386897,,FR
652,FR31023,MASLACQ,43.434167,-0.691944,MASLACQ,FR
653,FR12021,MAZADES,43.623614,1.438611,TOULOUSE,FR
654,FR23123,MAZAGRAN,48.069433,-0.767692,LAVAL,FR
655,FR28005,MAZINGARBE A.FRANCE,50.466667,2.748903,,FR
656,FR28004,MAZINGARBE CENTRE,50.466946,2.717508,,FR
657,FR04069,MELUN,48.541389,2.661389,MELUN,FR
658,FR23224,MENDES FRANCE-LM2,48.006069,0.199753,LE MANS,FR
659,FR31006,MERIGNAC,44.841389,-0.650000,MÉRIGNAC,FR
660,FR20010,MERMOZ,45.729160,4.883147,,FR
661,FR0718A,MERMOZ1,45.729168,4.883070,,FR
662,FR03018,MEYREUIL,43.478333,5.497514,,FR
663,FR23035,MICHELET,47.233612,-1.555003,,FR
664,FR20040,MILLERY,45.630276,4.803059,,FR
665,FR12015,MIRAMONT,43.094442,0.744722,MIRAMONT-DE-COMMINGES,FR
666,FR23118,MONCOUSU,47.209167,-1.551683,,FR
667,FR23119,MONPLAISIR,47.488693,-0.524275,,FR
668,FR31041,MONT DE MARSAN,43.896078,-0.490617,MONT-DE-MARSAN,FR
669,FR12046,MONTAUBAN,44.030558,1.416667,MONTAUBAN,FR
670,FR1056A,MONTBELIARD Centre3,47.509167,6.799181,,FR
671,FR1250A,MONTBELIARD Centre7,47.511391,6.795845,,FR
672,FR20009,MONTCHAT,45.747872,4.872722,LYON,FR
673,FR11023,MONTEBELLO,50.586388,3.046400,,FR
674,FR38002,MONTGAILLARD,-20.903294,55.468336,SAINT-DENIS,FR
675,FR04149,MONTGERON,48.706700,2.457200,MONTGERON,FR
676,FR04006,MONTREUIL,48.861942,2.446956,,FR
677,FR31024,MOURENX,43.376944,-0.609444,MOURENX,FR
678,FR14002,MURIGNY,49.225277,4.021667,,FR
679,FR32004,Macon Champlevert,46.299335,4.812278,,FR
680,FR32006,Macon Paul Bert,46.316108,4.840000,MÂCON,FR
681,FR18015,Mairie COMPIEGNE,49.418613,2.827789,,FR
682,FR18020,Maison Ass ABBEVILLE,50.109444,1.842230,,FR
683,FR05087,Maison Parc Brotonne,49.498294,0.758833,NOTRE-DAME-DE-BLIQUETUIT,FR
684,FR10004,Malo-les-Bains,51.051389,2.423056,DUNKERQUE,FR
685,FR01060,Malroy,49.168850,6.212669,MALROY,FR
686,FR11016,Marcq CT,50.671172,3.077681,MARCQ-EN-BAROEUL,FR
687,FR10012,Mardyck,51.019164,2.250833,DUNKERQUE,FR
688,FR02031,Marignane Ville,43.419722,5.212778,MARIGNANE,FR
689,FR34017,Marigny-les-usages,47.959014,2.010036,MARIGNY-LES-USAGES,FR
690,FR02033,Martigues  Couronne,43.340556,5.058611,MARTIGUES,FR
691,FR02007,Martigues La Gatasse,43.361111,5.058333,MARTIGUES,FR
692,FR02006,Martigues Laurons,43.361111,5.024722,MARTIGUES,FR
693,FR02028,Martigues Laver,43.386000,5.026944,MARTIGUES,FR
694,FR02004,Martigues P. Central,43.416667,5.043056,MARTIGUES,FR
695,FR02036,Martigues Pati,43.398333,5.073333,MARTIGUES,FR
696,FR02034,Martigues Ventrons,43.376111,5.064444,MARTIGUES,FR
697,FR02005,Martigues l'Ile,43.405200,5.051500,MARTIGUES,FR
698,FR06007,Maubeuge Joyeuse,50.278336,3.973611,MAUBEUGE,FR
699,FR28026,Mazingarbe Dumas,50.471111,2.743717,,FR
700,FR08215,Melettes,43.821945,4.597514,,FR
701,FR08001,Mermoz,43.612499,3.891675,MONTPELLIER,FR
702,FR25040,Mesnil Esnard,49.406189,1.155150,LE MESNIL-ESNARD,FR
703,FR01012,Metz-Borny,49.110281,6.223336,METZ,FR
704,FR01011,Metz-Centre,49.119442,6.180833,METZ,FR
705,FR01017,Metz-Sablon,49.096111,6.172778,METZ,FR
706,FR34022,Mirabeau,47.394054,0.699117,,FR
707,FR02026,Miramas Centre Ville,43.585003,5.006389,MIRAMAS,FR
708,FR02017,Miramas le Vieux,43.563190,5.024306,MIRAMAS,FR
709,FR36009,Montagne Ardéchoise,44.810833,4.289728,,FR
710,FR1535A,Montagnes Ardechoise,44.811111,4.288894,,FR
711,FR13011,Montandon Baresans,47.294639,6.825861,MONTANDON,FR
712,FR34018,Montargis,47.997981,2.720156,VILLEMANDEUR,FR
713,FR13002,Montbéliard Coteau J,47.501139,6.786083,MONTBÉLIARD,FR
714,FR13007,Montbéliard centre,47.510306,6.794000,MONTBELIARD,FR
715,FR32005,Montceau-les-Mines,46.666667,4.366667,MONTCEAU-LES-MINES,FR
716,FR17023,Montfaucon,47.234611,6.076472,MONTFAUCON,FR
717,FR07004,Montferrand,45.797278,3.113833,CLERMONT-FERRAND,FR
718,FR34056,Montierchaume,46.864658,1.772119,MONTIERCHAUME,FR
719,FR05079,Montivilliers,49.545414,0.185369,MONTIVILLIERS,FR
720,FR1185A,Montivilliers2,49.545277,0.185297,,FR
721,FR1227A,Montivilliers3,49.545277,1.121947,,FR
722,FR05036,Montivilliers79,49.547501,0.195844,,FR
723,FR07010,Montlucon Centre,46.343719,2.597639,MONTLUCON,FR
724,FR07013,Montlucon Chateau,46.340081,2.604583,MONTLUÇON,FR
725,FR07016,Montlucon Hippodrome,46.324142,2.601306,MONTLUÇON,FR
726,FR36016,Monts D'Ard,44.847417,4.528339,,FR
727,FR19071,Morlaix Poan Ben,48.576691,-3.823858,,FR
728,FR08205,Mouret,43.812500,4.702780,,FR
729,FR02015,Mourre-Negre,43.815556,5.467222,,FR
730,FR01008,Moyeuvre-Grande,49.260246,6.050834,MOYEUVRE,FR
731,FR16058,Muhl.Dornach,47.743610,7.313067,,FR
732,FR16056,Mulhouse Centre,47.748600,7.332989,MULHOUSE,FR
733,FR16065,Mulhouse Est,47.723900,7.342550,MULHOUSE,FR
734,FR16057,Mulhouse Nord,47.757600,7.347225,MULHOUSE,FR
735,FR16066,Mulhouse Sud 2,47.737400,7.308800,MULHOUSE,FR
736,FR39001,Musee histoire,14.606100,-61.065600,FORT-DE-FRANCE,FR
737,FR03010,NATIONAL,43.301666,5.388336,NOT SUBMITTED,FR
738,FR05005,ND.GRAVENCHON MAIRIE,49.488888,0.567508,,FR
739,FR05084,NDGravenchon Pasteur,49.493331,0.571853,NOTRE-DAME-DE-GRAVENCHON,FR
740,FR04017,NEUILLY-SUR-SEINE,48.881389,2.278056,NEUILLY-SUR-SEINE,FR
741,FR20044,NEUVILLE,45.878056,4.838894,,FR
742,FR24036,NICE ARSON,43.702075,7.286264,NICE,FR
743,FR24012,NICE CESSOLE,43.714447,7.255839,,FR
744,FR24010,NICE EUCALYPTUS,43.675556,7.221670,,FR
745,FR24004,NICE LAS PLANAS,43.731945,7.252780,,FR
746,FR24035,NICE MAGNAN,43.689286,7.242083,NICE,FR
747,FR24011,NICE OUEST BOTANIQUE,43.686111,7.211944,NICE,FR
748,FR24003,NICE PELLOS,43.710836,7.266114,NICE,FR
749,FR0032A,NO4 Theatre Graslin-Place Graslin,47.213333,-1.561678,NANTES,FR
750,FR0045A,NO6 Pilotiere-Creche Municipale,47.244999,-1.523339,NANTES,FR
751,FR04099,NOGENT-SUR-MARNE,48.840556,2.484444,NOGENT-SUR-MARNE,FR
752,FR33202,NOVEL,45.916944,6.135556,ANNECY,FR
753,FR82210,Nancray,47.245800,6.183600,NANCRAY,FR
754,FR30017,Nancy-Brabois,48.654305,6.136664,,FR
755,FR30037,Nancy-Brabois 2,48.656944,6.136022,VILLERS-LÈS-NANCY,FR
756,FR30034,Nancy-Charles III,48.688172,6.190431,NANCY,FR
757,FR30036,Nancy-Libération,48.696331,6.146119,NANCY,FR
758,FR30031,Nancy-Poincare,48.693058,6.168069,,FR
759,FR30030,Neuves-Maisons,48.614914,6.107672,NEUVES-MAISONS,FR
760,FR09399,Niort Trafic 6,46.321747,-0.465972,NIORT,FR
761,FR28020,Noeux S. Sports,50.483925,2.661300,NOEUX-LES-MINES,FR
762,FR18019,Nogent sur Oise,49.276386,2.482167,NOGENT-SUR-OISE,FR
763,FR16017,Nord-Est Alsace,48.919300,8.158400,MUNCHHAUSEN,FR
764,FR05503,Notre Dame de Gravenchon Prevert-  reporting 05503,49.467500,0.574600,NOTRE DAME DE GRAVENCHON,FR
765,FR31123,OGEU,43.154400,-0.494600,OGEU LES BAINS,FR
766,FR04011,OPS-1600,48.849720,2.366125,NOT SUBMITTED,FR
767,FR04010,OPS-220,48.849720,2.366125,NOT SUBMITTED,FR
